,bath,bed,isVavcantLand,price,sqft,zpid,address
305,1.0,2.0,False,350000,870.0,2102173739,8328-NE-126th-Pl-Kirkland-WA-98034
306,2.5,4.0,False,790000,2840.0,2102180638,12607-100th-Lane-Ne-L-254-Kirkland-WA-98034
307,2.0,2.0,False,279000,998.0,2127107888,420-10th-St-APT-A202-Kirkland-WA-98033
308,1.5,2.0,False,320000,1136.0,2102188820,4605-Lake-Washington-Blvd-NE-UNIT-201-Kirkland-WA-98033
309,3.0,4.0,False,16900000,2634.0,48902477,11417-NE-88th-St-Kirkland-WA-98033
310,3.5,4.0,False,13000000,3597.0,2113805922,9839-NE-138th-Pl-Kirkland-WA-98034
311,2.5,3.0,False,559000,1541.0,48704110,12204-NE-65th-St-Kirkland-WA-98033
312,2.5,3.0,False,534000,1898.0,2137321929,4507-Lake-Washington-Blvd-NE-Kirkland-WA-98033
313,3.0,3.0,False,24000000,2670.0,48902038,648-14th-Ave-W-Kirkland-WA-98033
314,1.0,2.0,False,850000,1314.0,84757485,10802-103rd-Ave-NE-Kirkland-WA-98033
315,5.0,5.0,False,12500000,4840.0,48917040,13142-Holmes-Point-Dr-NE-Kirkland-WA-98034
317,1.0,3.0,False,338000,1000.0,48693272,1811-Market-St-Kirkland-WA-98033
318,2.5,9.0,False,885000,2850.0,48838097,11104-NE-116th-St-Kirkland-WA-98034
319,2.0,2.0,False,395000,1470.0,48900418,14510-124th-Ave-NE-10C-Kirkland-WA-98034
320,1.0,2.0,False,124000,845.0,2102447784,11422-NE-92nd-St-Kirkland-WA-98033
321,3.5,4.0,False,11500000,3102.0,48856234,11407-NE-103rd-St-Kirkland-WA-98033
322,4.0,4.0,False,10900000,3040.0,49015193,15227-116th-Pl-NE-Kirkland-WA-98034
323,2.0,3.0,False,590000,1930.0,121902281,15-21st-Pl-Kirkland-WA-98033
324,4.0,4.0,False,12000000,3206.0,48917166,6812-NE-130th-Pl-Kirkland-WA-98034
325,2.75,4.0,False,12000000,5000.0,48696281,7624-116th-Ave-NE-Kirkland-WA-98033
326,3.75,4.0,False,13100000,3000.0,48892419,13233-Holmes-Point-Dr-NE-Kirkland-WA-98034
327,1.75,3.0,False,19500000,1940.0,48902271,21-9th-Ave-Kirkland-WA-98033
331,1.0,3.0,False,433000,940.0,2102620886,12327-93rd-Ln-NE-Kirkland-WA-98034
332,1.0,2.0,False,16000,800.0,49104926,13714-134th-Ave-NE-Kirkland-WA-98034
333,2.0,3.0,False,359000,1200.0,2102630702,NE-38th-Kirkland-WA-98081
334,,,True,650000,,63336457,12411-109th-Ct-NE-Kirkland-WA-98034
335,2.0,2.0,False,170000,938.0,48891367,12411-109th-Ct-NE-Kirkland-WA-98034
336,3.0,4.0,False,465000,2420.0,48753607,12603-95th-Pl-NE-Kirkland-WA-98034
337,3.0,4.0,False,600000,2800.0,2102774891,7608-127th-Pl-NE-Kirkland-WA-98033
338,3.5,4.0,False,970000,2604.0,48901880,309-10th-Ave-W-Kirkland-WA-98033
339,3.75,4.0,False,17000000,3647.0,48855208,8102-NE-115th-Way-Kirkland-WA-98034
340,3.0,4.0,False,566000,2810.0,49045398,4124-106th-Pl-NE-Kirkland-WA-98033
342,2.5,3.0,False,,3250.0,48714917,1540-Kirkland-Ave-Kirkland-WA-98033
343,3.5,5.0,False,11500000,3550.0,2102836852,7515-127th-Pl-NE-Kirkland-WA-98033
344,3.0,4.0,False,973000,2614.0,2102836851,7513-127th-Pl-NE-Kirkland-WA-98033
345,3.0,4.0,False,,2614.0,2102836859,7519-127th-Pl-NE-Kirkland-WA-98033
347,3.0,5.0,False,538000,1850.0,48892418,13225-Holmes-Point-Dr-NE-Kirkland-WA-98034
