,bath,bed,isVavcantLand,price,sqft,zpid,address
155,1.0,3.0,False,15000000,1600.0,2101577233,6803-141st-Ct-NE-Redmond-WA-98052
156,3.0,4.0,False,10200000,3100.0,48878822,25206-NE-108th-St-Redmond-WA-98053
158,1.75,3.0,False,435000,1170.0,49068652,6417-152nd-Ave-NE-Redmond-WA-98052
159,3.0,4.0,False,950000,2620.0,48843844,3213-175TH-Ct-NE-Redmond-WA-98052
160,2.5,4.0,False,12000000,3300.0,2101589150,16717-Redmond-Way-120-Redmond-WA-98052
161,1.0,0.0,False,100000,,84758528,11070-Elliston-Way-NE-Redmond-WA-98053
162,2.5,3.0,False,432000,1600.0,48731586,26321-NE-45th-St-Redmond-WA-98053
163,1.1,3.0,False,425000,1100.0,63562197,13440-NE-83rd-St-Redmond-WA-98052
164,2.5,3.0,False,from 495000,2500.0,82362191,9805-Avondale-Rd-NE-APT-T154-Redmond-WA-98052
165,1.0,2.0,False,230000,779.0,48656643,16127-NE-41st-Ct-Redmond-WA-98052
166,3.0,4.0,False,900000,3290.0,49091854,17618-NE-30th-Pl-Redmond-WA-98052
167,3.0,4.0,False,625000,2255.0,2101639412,6263-137th-Pl-NE-230-Redmond-WA-98052
168,2.5,4.0,False,829000,2982.0,49043305,2539-174th-Ave-NE-Redmond-WA-98052
169,2.5,3.0,False,499000,1690.0,84757164,16693-NE-121st-Way-Redmond-WA-98052
170,3.75,5.0,False,950000,3300.0,49126438,21846-NE-103rd-St-Redmond-WA-98053
171,3.75,4.0,False,12500000,4500.0,48807223,2221-274th-Ave-NE-Redmond-WA-98053
173,2.0,4.0,False,565000,2300.0,48752414,19635-NE-50th-St-Redmond-WA-98053
174,2.0,3.0,False,525000,2570.0,49136134,9111-168th-Pl-NE-Redmond-WA-98052
175,2.0,4.0,False,520000,2000.0,49043258,2714-174th-Ave-NE-Redmond-WA-98052
176,2.25,4.0,False,530000,2286.0,48810014,15714-NE-113th-Ct-Redmond-WA-98052
177,2.5,4.0,False,670000,2600.0,49058685,6347-137th-Ave-NE-APT-269-Redmond-WA-98052
178,2.0,3.0,False,289000,1659.0,48838711,13313-157th-Ave-NE-Redmond-WA-98052
179,4.0,5.0,False,11000000,4310.0,67683850,17674-NE-121st-Ct-Redmond-WA-98052
180,3.0,4.0,False,729000,2630.0,49088454,4811-158th-Ct-NE-Redmond-WA-98052
181,1.75,3.0,False,480000,1480.0,2101783687,85-W-Snoqualmie-Valley-Rd-Carnation-WA-98014
182,,,True,250000,,48847770,17251-NE-36th-St-Redmond-WA-98052
183,3.0,4.0,False,10000000,2350.0,48706105,14509-NE-65th-St-Redmond-WA-98052
184,2.0,3.0,False,609000,1620.0,2101823008,6742-137th-Ave-NE-APT-435-Redmond-WA-98052
188,1.75,3.0,False,575000,1890.0,48649997,16702-NE-103rd-Pl-Redmond-WA-98052
189,1.75,3.0,False,459000,1420.0,68474769,11702-173rd-Pl-NE-Redmond-WA-98052
190,2.5,4.0,False,729000,2640.0,49054540,6121-140th-Ct-NE-Redmond-WA-98052
191,2.5,4.0,False,895000,2720.0,48658648,28041-NE-Ames-Lake-Rd-Redmond-WA-98053
192,3.5,5.0,False,996000,4300.0,48817807,24610-NE-126th-St-Duvall-WA-98019
193,3.25,4.0,False,15400000,5190.0,48731654,4314-268th-Ave-NE-Redmond-WA-98053
194,2.5,3.0,False,819000,3010.0,2101899983,28800-Ames-Lake-Ne-Dr-Redmond-WA-98053
195,,,True,255000,,96707492,26214-NE-40th-St-Redmond-WA-98053
196,,0.0,True,370000,,68476580,10630-155th-Pl-NE-Redmond-WA-98052
197,2.75,4.0,False,11000000,4100.0,48862322,22316-NE-111th-Pl-Redmond-WA-98053
198,3.25,5.0,False,949000,4330.0,48972116,18122-NE-127th-St-Redmond-WA-98052
199,3.75,5.0,False,820000,4457.0,48731285,25828-NE-42nd-Pl-Redmond-WA-98053
200,2.5,3.0,False,799000,2639.0,2101981077,18425-Ne-95th-St-217-Redmond-WA-98052
201,1.75,2.0,False,55000,1488.0,48869669,17722-NE-88th-Pl-Redmond-WA-98052
202,2.0,6.0,False,635000,2410.0,48740173,4120-236th-Ave-NE-Redmond-WA-98053
203,5.0,7.0,False,699000,4350.0,48768258,2808-W-Lake-Sammamish-Pkwy-NE-Redmond-WA-98052
204,3.25,4.0,False,40500000,6600.0,52916241,22413-NE-102nd-Pl-Redmond-WA-98053
205,2.5,4.0,False,699000,2510.0,48794676,11518-165th-Ct-NE-Redmond-WA-98052
206,2.5,3.0,False,10000000,2880.0,48995701,7330-1-2-151st-Ave-NE-Redmond-WA-98052
207,1.0,1.0,False,350000,580.0,48768341,2949-W-Lake-Sammamish-Pkwy-NE-Redmond-WA-98052
210,1.75,3.0,False,505000,1740.0,63339893,6505-188th-Pl-NE-UNIT-106-Redmond-WA-98052
213,2.5,5.0,False,922000,3740.0,2102188198,8410-169th-Pl-NE-101-Redmond-WA-98052
214,3.0,3.0,False,690000,2022.0,52391251,23820-NE-61st-St-Redmond-WA-98053
215,10.0,6.0,False,13800000,6250.0,61481453,22627-NE-Alder-Crest-Dr-UNIT-203-Redmond-WA-98053
216,3.0,4.0,False,715000,2460.0,48752430,20410-NE-50th-St-Redmond-WA-98053
218,2.5,3.0,False,594000,1980.0,2102301773,3655-West-Ames-Lake-Drive-Ne-Redmond-WA-98053
219,2.0,3.0,False,590000,1600.0,48839288,7575-Old-Redmond-Rd-12-Redmond-WA-98052
220,1.0,1.0,False,182000,825.0,2106084811,10627-154th-Pl-NE-LOT-11-Redmond-WA-98052
221,4.0,5.0,False,18600000,4387.0,2107183468,15357-NE-107th-Way-LOT-30-Redmond-WA-98052
222,4.5,5.0,False,18900000,4514.0,2102315534,10615-154th-Pl-NE-LOT-14-Redmond-WA-98052
223,4.0,5.0,False,23900000,4999.0,2105562069,10623-154th-Pl-NE-LOT-12-Redmond-WA-98052
224,4.0,5.0,False,18900000,4420.0,2105562067,10611-154th-Pl-NE-LOT-15-Redmond-WA-98052
225,3.5,4.0,False,17900000,4121.0,96679968,3828-E-Ames-Lake-Dr-NE-Redmond-WA-98053
227,2.25,4.0,False,879000,3300.0,2102360841,8410-169th-Pl-NE-102-Redmond-WA-98052
228,3.0,3.0,False,688000,2022.0,2102378223,Xxxx-Redmond-woodinville-Rd-NE-Redmond-WA-98052
